job_id,title,recruiter_id,industry,requirements,location,experience_level,salary_min,salary_max
8eaa2b57-c6f6-4198-9085-bac2e77bf520,Chief Strategy Officer,d1157b2d-af8b-431b-bacb-bcf733c5e8ff,Construction,Safety Compliance|Site Management|Accounting|Surveying|Clinical Research,Dar es Salaam,SENIOR,9867489,13440709
6489f5ca-b490-4523-9513-a06ffa685374,Nutritional therapist,ac0b8d36-c8bd-4c7f-ac4e-23602819990c,Agriculture,Soil Science|Livestock|Irrigation,Kilimanjaro,ENTRY,7253051,7957363
11dc2a75-bca8-453f-bbc4-6b74032105e4,Air broker,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Site Management|Hotel Management|Lab Work|Civil Engineering|AutoCAD,Moshi,MID,9706285,13140127
20d91c54-0fd2-4863-a879-a54ca0531132,Primary school teacher,d0c52e26-b216-4a7b-9a3e-605b7c36aa4f,Finance,Travel Planning|Irrigation|Accounting|Auditing|Teaching|Financial Analysis,Dodoma,MID,10096124,11477117
84db058f-a80a-4fa4-967d-2ac4ecb39f56,"Research officer, government",8f61b7f8-508b-43d4-b4cf-ae05ed6c2dcd,Finance,Accounting|Soil Science|React|Auditing|Financial Analysis,Mbeya,ENTRY,9721617,10936359
34470ba9-7285-44e5-bbbd-b31677056844,Armed forces training and education officer,56f04e2f-8346-486f-b150-65117682d795,Education,eLearning|Curriculum Design|Special Needs,Dodoma,ENTRY,13272964,15379758
e8970503-0f10-4b21-a793-8ec588f4baa0,Amenity horticulturist,b5055950-1432-489f-b3f6-af927f38463a,Healthcare,Nursing|Patient Care|Lab Work|Surveying|React|Android,Kilimanjaro,ENTRY,14109925,16220774
748d2947-5091-4637-bbad-84422fe8eea4,Early years teacher,dac75e69-d30a-40ad-af6a-b86eb179c74d,Tourism,Travel Planning|Tour Guiding|Customer Service|Maintenance|Linux,Mwanza,ENTRY,6371086,8377072
5df8635b-b43a-4ef5-8b33-63d4772d45e9,IT trainer,959582da-28a0-4a8c-b245-ca942ab7e376,Healthcare,Patient Care|Hotel Management|Public Health|Accounting|Lab Work|Teaching,Zanzibar,ENTRY,9924508,13507934
255a1f74-4349-473d-8659-ef2bafc7c96c,"Teacher, English as a foreign language",ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,Networking|Python|Lab Work|Surveying|Excel|Django,Morogoro,ENTRY,7643105,10131480
34be76be-4721-44e7-a9e0-716c7813f752,Camera operator,4b3fdb38-d33d-4a9a-ab34-8f1f3d5b4f4b,Construction,Safety Compliance|Customer Service|Surveying|Linux|Cloud|AutoCAD,Dodoma,ENTRY,12996020,16511388
0ae826ec-9c92-4990-a487-f597c0a02d23,Advertising account executive,68fe134e-ee95-4d6c-af6c-b5f56e22392c,ICT,Django|React|Python,Dar es Salaam,ENTRY,12291410,12843802
125ffd3b-45a1-4ba1-bbdf-a6a8549a92e7,Theatre manager,03e33634-d9db-4718-9d7b-77bcba1da2f2,Construction,Safety Compliance|Special Needs|Surveying|React|Excel|AutoCAD,Kilimanjaro,MID,11114522,13170619
955bd868-8549-4c6d-998a-d7698bc400e9,Travel agency manager,4b666496-c479-4dd7-835a-752902fc625b,Healthcare,Patient Care|Public Health|Lab Work|Excel|Logistics,Tanga,SENIOR,6766993,8475969
bf0e691d-24ff-4217-93f4-a2302bac4b8a,Public affairs consultant,e6f2cfa0-6d9b-438c-b3f1-ab4e43752400,Healthcare,Patient Care|Special Needs|Lab Work|Clinical Research|AutoCAD,Mbeya,ENTRY,9078415,9920171
91aa975e-5be9-47e4-9aa2-d18b09a5b9db,Barista,80143d38-70d1-400a-9e3d-18e8913e5977,Healthcare,Clinical Research|Patient Care|Soil Science|Public Health,Tanga,ENTRY,9891200,12377730
584437a8-b7c1-4a8b-9de8-17b0f762614f,Advice worker,5bfc6877-2057-4f41-aa29-91380b903e62,ICT,Linux|Flutter|Curriculum Design|Android,Arusha,SENIOR,13174628,17916258
db663f72-fae1-4448-876b-9ac57f3230b0,"Designer, television/film set",91be57b6-1c98-4fcb-b3eb-8b02d29ee1ae,Education,Special Needs|Flutter|Counseling|Curriculum Design|Django,Mbeya,MID,4776009,8820774
15b768d1-aa9f-4542-a1cb-72c0610e40c9,"Horticulturist, amenity",84de95c3-ce38-491b-8744-0e62040bd430,Finance,Tax|Financial Analysis|Accounting,Tanga,SENIOR,9704733,14490570
973611aa-77d7-48ff-82b3-5a160a68f740,Quality manager,92476997-1b7a-4264-bbd7-d55603f7a1fd,Agriculture,Livestock|Irrigation|Crop Science,Dodoma,MID,5285978,5791104
a7679d96-ee78-4643-bb9e-28af5615b574,"Engineer, manufacturing",fdcc0faa-81dd-49e5-a751-1add67b5037d,Tourism,Travel Planning|Electrical Engineering|Surveying|Customer Service|Linux|Event Planning,Zanzibar,MID,13069870,18058964
28a6d7c1-499f-4b48-b92b-04f5922c453c,Corporate investment banker,688f9cd0-f735-4045-a725-b5ed5d6dfd21,Education,eLearning|Curriculum Design|Teaching,Arusha,ENTRY,8093736,12404217
3c85bbc8-ef48-4cc6-b692-4d8ab6f13c3b,"Surveyor, building",b7333df4-453b-43e7-994a-4bb4d0475cf4,Construction,Surveying|Civil Engineering|AutoCAD,Mbeya,MID,12168337,16017479
66890f4b-73f6-457d-8010-4f87bb259995,"Nurse, learning disability",a13f154d-0ea0-45fd-ad17-f220a884630d,Education,eLearning|Electrical Engineering|Counseling|Teaching|Django,Mbeya,MID,12597206,14494248
27d354e8-1198-4d57-8213-40e06ddac611,"Therapist, occupational",0e10baea-b67f-4b55-8650-e95c344afbb6,Tourism,Patient Care|Travel Planning|Hotel Management|Customer Service|Teaching,Mbeya,SENIOR,4812515,7086419
fb723ad5-05ac-46d1-8d1c-68f07354fa50,Advice worker,8f61b7f8-508b-43d4-b4cf-ae05ed6c2dcd,Finance,Tax|Financial Analysis|Excel,Mbeya,SENIOR,6093833,8925364
3f941af3-629d-4e1d-a9cf-f3213ca814e7,Operational investment banker,615d763f-7e30-4e23-a838-fac14c551a3d,Agriculture,Travel Planning|Energy Auditing|Soil Science|Agribusiness|Curriculum Design|Crop Science,Kilimanjaro,SENIOR,9991939,13920016
f2f3098b-c8bf-478a-9510-f76950f23830,Recruitment consultant,7ed816aa-e4a2-48e0-8922-4717bca153ce,ICT,Cloud|Python|Android,Arusha,ENTRY,7768336,10510972
2e707d34-4648-4883-8d77-bdedfde08541,"Accountant, chartered",70244441-258e-4cd3-8c04-b36c2921d89e,Construction,Safety Compliance|Site Management|Civil Engineering,Morogoro,ENTRY,3712150,4993111
a052605a-39c1-47c0-a032-a082239eb9f9,Glass blower/designer,9127bf7a-5546-4800-9c69-586279f9aff2,Finance,Accounting|Customer Service|Agribusiness|Auditing|Financial Analysis,Morogoro,ENTRY,10056352,12303148
16cb2238-8737-4034-be11-a9698b9d2add,Administrator,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Dispatch|Logistics|Fleet Management,Kilimanjaro,MID,13260227,15894099
1d8ab30c-7aa9-4a5b-9f44-35eb58f1070a,"Engineer, communications",0fb01de0-a6ce-4ba3-9231-5c1f9e091875,Energy,Networking|Electrical Engineering|Energy Auditing|Renewables|Maintenance|Grid Management,Moshi,MID,13634472,18581449
874a614d-ccb9-4ecc-aa68-17e5bd997332,Ecologist,d0c52e26-b216-4a7b-9a3e-605b7c36aa4f,Finance,Tax|Accounting|Surveying|Excel|Driving|Financial Analysis,Dodoma,ENTRY,8241647,12836307
ecc86f6c-d630-4ae1-8c90-0c49529d2ad8,"Scientist, research (medical)",6faab0d9-d9a2-433e-951e-8c2adddb57d2,ICT,Python|Energy Auditing|React|Financial Analysis|Cloud|Android,Mbeya,ENTRY,5623521,8781529
caa687a3-94d2-4f4c-9cea-baffb52e09b3,Sports therapist,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Safety Compliance|Nursing|Civil Engineering|Surveying,Moshi,MID,9904400,11937393
3830f8a8-7c66-4b6d-b28d-853f7fb02686,Contracting civil engineer,5f54a9ea-ebbd-488f-a28b-c62c60549c5f,Energy,Python|Maintenance|Energy Auditing|Grid Management,Mwanza,ENTRY,5221525,7031562
3e4bd6a1-1b39-473f-a20b-297b2837dfc5,Retail merchandiser,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Renewables|Energy Auditing|Maintenance,Mwanza,ENTRY,13585304,16944448
0c8d949c-0926-467a-b7d8-8fae449fe852,Haematologist,d81fb6c1-7a01-4ffc-b79d-cee5489c3e23,Energy,Networking|Electrical Engineering|Energy Auditing|Maintenance|Fleet Management,Mwanza,ENTRY,6727803,7590684
ef44dacc-fa05-4ed3-8c29-c5f3c22e159c,Housing manager/officer,70244441-258e-4cd3-8c04-b36c2921d89e,Construction,Safety Compliance|Site Management|Travel Planning|Excel|Civil Engineering|Livestock,Morogoro,MID,10569997,12822315
39f3dc6f-58f2-46c0-8707-734ed489b7ce,Personal assistant,5503e3b9-de68-4602-b6ff-fff3ff2d6769,Education,Networking|Special Needs|eLearning|Accounting|Lab Work|Counseling,Arusha,MID,9623523,10703833
b0e2bb83-a0d5-4cb2-bed1-e87732832b95,Chief Executive Officer,f30784ec-1a97-4abc-8441-5dc63bcb1f7b,Transport,Dispatch|Route Planning|Driving|Irrigation,Morogoro,ENTRY,12585871,13284011
a26b3d82-ac4d-4dd1-bd21-90c746636976,Recycling officer,bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,Python|SQL|React|Clinical Research|Curriculum Design|Android,Zanzibar,ENTRY,11908166,14867088
b677b167-5f59-4c85-a434-6c34da2c1474,Music therapist,32e13d3e-a0fe-443e-b738-6d5cbc6e2bf1,ICT,Networking|Travel Planning|React|Driving|Linux,Dar es Salaam,ENTRY,7654102,9695608
bf4000ac-43cc-4235-8c10-aa75fad20385,Ceramics designer,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Renewables|Energy Auditing|Grid Management,Mwanza,SENIOR,13759533,14726725
6188488d-f0e3-4165-97d3-d352cd0869d6,"Surveyor, rural practice",9de29478-d2ef-4cf3-8881-5316123e35de,Transport,Networking|Site Management|Dispatch|Driving|Logistics|Event Planning,Moshi,ENTRY,14746484,18393000
87bb30d9-f446-4e01-b296-5a2525c9f46a,"Producer, radio",91291ad4-ac3c-4cd8-9e2c-1e751ac61d3c,Agriculture,Safety Compliance|Lab Work|Agribusiness|Livestock|Crop Science,Moshi,SENIOR,11111039,14745448
bd1b627d-9d70-4c60-b4dd-06916868b76e,"Scientist, research (medical)",3f1b037a-488d-49c3-8e8c-733c5b61a71d,Education,Special Needs|Excel|Financial Analysis|Teaching|Curriculum Design,Dar es Salaam,ENTRY,6522794,10379879
7528e42e-ee2a-4715-87f4-05b6cbb9230b,Sales executive,d1157b2d-af8b-431b-bacb-bcf733c5e8ff,Construction,Safety Compliance|Site Management|Surveying|Financial Analysis|AutoCAD|Crop Science,Dar es Salaam,ENTRY,6416263,10095960
42d998d8-28a7-4609-9776-d17537e7aad3,"Nurse, adult",df8d2ff8-21ce-464b-9822-1523863fa1ee,Transport,Route Planning|Energy Auditing|Dispatch|Driving|Financial Analysis|Logistics,Kilimanjaro,ENTRY,7655374,11024603
5bcf2578-c200-45c1-bb58-2be3f4d18415,Catering manager,3f1b037a-488d-49c3-8e8c-733c5b61a71d,Education,Special Needs|eLearning|Financial Analysis|Teaching|Curriculum Design,Dar es Salaam,MID,12705415,14868123
4e5858ba-c6dc-4e8f-9697-77a76b3326f2,Printmaker,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,Special Needs|Counseling|Teaching,Kilimanjaro,MID,8575871,10597776
d3fbbad0-830c-4bdf-b656-50772776eee6,Product/process development scientist,91291ad4-ac3c-4cd8-9e2c-1e751ac61d3c,Agriculture,Soil Science|Agribusiness|Irrigation,Moshi,ENTRY,11478341,13653995
02313284-3d81-41b4-a7ab-a9cade82b43b,"Engineer, drilling",c832a6fc-ba23-45c8-a256-9353024c2351,Healthcare,Clinical Research|Lab Work|Route Planning|Public Health,Mbeya,SENIOR,13074273,15378163
dfc02670-2dd9-4c83-ac82-9c9d432ff6ca,Planning and development surveyor,6566355a-b293-4682-bbc8-71c157280d7f,Healthcare,Clinical Research|Patient Care|Public Health,Tanga,SENIOR,11444896,15646638
39724043-2373-4bd3-b5cf-fc46b55094fd,Biomedical scientist,10fdee54-ddb5-4a12-ae98-32d1bcf4959e,ICT,Networking|Cloud|Logistics|Django,Kilimanjaro,MID,13970298,15206949
d129c90e-7d90-4947-9300-4fd3a3eebf2f,Arts administrator,10fdee54-ddb5-4a12-ae98-32d1bcf4959e,ICT,SQL|Electrical Engineering|Flutter|Cloud|Android,Kilimanjaro,ENTRY,12141521,14708758
144c25d6-5fd8-42a0-9537-dd5419904b57,"Engineer, technical sales",d81fb6c1-7a01-4ffc-b79d-cee5489c3e23,Energy,Electrical Engineering|Energy Auditing|Maintenance,Mwanza,ENTRY,6535666,10348085
84e5a073-af94-4a44-b86c-f17ec6129f67,"Engineer, biomedical",c832a6fc-ba23-45c8-a256-9353024c2351,Healthcare,Clinical Research|Lab Work|Patient Care,Mbeya,MID,11221991,16155713
7801dc0d-5465-4ef5-aeb0-26fd78d96add,Lexicographer,7498e94f-7bc2-4de1-b02d-3aafa17b693f,Healthcare,Clinical Research|Nursing|Site Management|Patient Care,Mbeya,ENTRY,12823324,17701505
fab683c7-d2e2-4918-bfa0-b0a295597374,Chief Executive Officer,6fbfb1c7-2e08-463e-aebd-d7aff6a982d7,Education,eLearning|Electrical Engineering|Special Needs|Counseling,Morogoro,ENTRY,7504830,8197909
4e9c49df-f4fc-4401-8873-a0a8074ec528,Copy,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Safety Compliance|Civil Engineering|AutoCAD,Moshi,ENTRY,13096060,16714524
92b828c3-98e9-4221-884c-c9062c92fa31,Purchasing manager,6566355a-b293-4682-bbc8-71c157280d7f,Healthcare,Nursing|Python|Public Health|eLearning|Clinical Research,Tanga,ENTRY,10641645,15335857
fc3a9519-c28b-4d52-8e15-1624f4526194,Water quality scientist,4555d314-a979-4209-9f1e-fe1115327374,Energy,Electrical Engineering|Renewables|Energy Auditing|Teaching,Mwanza,ENTRY,12641382,14748770
5780c3ea-e959-4619-a4c1-594edd8026e0,"Programmer, applications",d0c52e26-b216-4a7b-9a3e-605b7c36aa4f,Finance,Tax|eLearning|Flutter|Excel|Financial Analysis,Dodoma,ENTRY,3894113,7598480
f51489e8-557d-48fd-a547-44d0de56da1b,Fast food restaurant manager,7c6ea258-3ff3-4233-b6d8-940a8fa8f24b,Tourism,Tour Guiding|Customer Service|Maintenance|Teaching|Linux|Event Planning,Dar es Salaam,MID,11439103,14934085
57968e13-d8e7-476f-91a6-2e595c08dc5d,"Engineer, civil (consulting)",a57e02f0-003d-4305-ade2-09ba92978ded,Healthcare,Patient Care|Nursing|Irrigation|Clinical Research|Financial Analysis,Tanga,SENIOR,9293655,10555973
1785d7c5-ef1e-47cd-a1b9-7c5e0324de52,"Engineer, production",ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,React|Python|Android,Morogoro,ENTRY,13958343,15835701
7629f150-2923-4168-b63a-bd47d92d476a,Accounting technician,c58b87c4-cbee-4be4-a3d6-0755728f3a69,Tourism,Travel Planning|eLearning|Customer Service|Energy Auditing|Excel|Event Planning,Mbeya,MID,6795235,8806156
6363b144-011f-4dcc-93f7-61a89b8ea1e6,Banker,e2ede0e4-f67e-42bc-a36c-be2a4c03d6e9,Education,Special Needs|eLearning|Counseling|Financial Analysis|Linux,Dodoma,ENTRY,10587941,15323519
605f779d-1aa0-4b7c-a54c-0f009db387b0,"Teacher, primary school",6faab0d9-d9a2-433e-951e-8c2adddb57d2,ICT,Networking|Travel Planning|Customer Service|Soil Science|Cloud|Android,Mbeya,ENTRY,5793550,6903885
61b25380-00a1-4618-ab7e-0e4caa72abcb,"Designer, industrial/product",7c6ea258-3ff3-4233-b6d8-940a8fa8f24b,Tourism,Travel Planning|Irrigation|Hotel Management|SQL|Agribusiness|Event Planning,Dar es Salaam,SENIOR,10651880,11278507
2025cbd7-105c-49b0-a6a8-130663f88387,Passenger transport manager,577282c8-e038-4d16-98ee-72983a3b9398,Transport,Electrical Engineering|Driving|Logistics|Fleet Management|Android,Mbeya,MID,11413999,12877262
fec59a15-2c31-4dc8-b785-3fe19b745257,Fine artist,4e690701-93d5-49ec-8f2b-f8196544ae43,Education,Special Needs|eLearning|Counseling|Civil Engineering|Livestock|Android,Morogoro,SENIOR,12853213,15590684
9debb8fa-a897-447c-a11e-125422377433,Occupational psychologist,91be57b6-1c98-4fcb-b3eb-8b02d29ee1ae,Education,Curriculum Design|Counseling|Teaching,Mbeya,ENTRY,4710246,5746771
94d2442b-4469-47c4-85a5-8cde2bb112dd,Media planner,4555d314-a979-4209-9f1e-fe1115327374,Energy,Energy Auditing|Clinical Research|Renewables|Maintenance|Financial Analysis,Mwanza,MID,12011817,16221426
9bcab903-ad1a-400d-8e08-232a4686021a,Passenger transport manager,91291ad4-ac3c-4cd8-9e2c-1e751ac61d3c,Agriculture,Irrigation|React|Agribusiness|Financial Analysis|Livestock,Moshi,SENIOR,7118691,9063122
552441a0-a25b-4dd5-84ae-6dad67d06477,"Editor, magazine features",53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Driving|Route Planning|Fleet Management|Networking,Kilimanjaro,MID,9816166,11098029
7ac865f8-cd97-4922-8fcb-af50be21d538,Field seismologist,e848bb32-c11b-4cac-9f35-135e418a509d,Construction,Safety Compliance|Site Management|Surveying,Arusha,ENTRY,7653660,12351457
11bfdfce-dcd9-4c92-9f44-c14a450c5da5,Paediatric nurse,6ceec89d-88ce-410c-9a1b-9537d79c506a,Tourism,Travel Planning|Event Planning|Hotel Management,Dodoma,MID,3713902,7007254
e681df54-5386-496e-bfa3-4ed28da5a3e1,Building surveyor,7498e94f-7bc2-4de1-b02d-3aafa17b693f,Healthcare,Clinical Research|Lab Work|Public Health,Mbeya,SENIOR,4482590,8195740
ac20b598-dca7-4802-97c8-a88fbc6a0b0a,"Geologist, engineering",df8d2ff8-21ce-464b-9822-1523863fa1ee,Transport,Route Planning|Irrigation|Energy Auditing|Driving|Clinical Research|Dispatch,Kilimanjaro,ENTRY,11386473,13490519
3d194ce9-b7f7-4b53-aba0-28f6d03137b1,Paediatric nurse,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Dispatch|Logistics|Driving|Irrigation,Kilimanjaro,ENTRY,6137959,9807582
293610d6-fac5-4e11-8df2-f88e4daa551f,"Conservation officer, historic buildings",845d194d-ef62-46ff-a371-b7e698043b63,ICT,Networking|Route Planning|React|Android,Moshi,SENIOR,14269664,15948386
7e320b36-b342-435f-a85d-7ce5cba99f5f,Purchasing manager,bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,Public Health|eLearning|Customer Service|Linux|Cloud|Android,Zanzibar,ENTRY,9386779,14265092
17bfe6b3-1f89-4763-af21-3c287d312e35,Musician,e2ede0e4-f67e-42bc-a36c-be2a4c03d6e9,Education,Curriculum Design|Special Needs|Travel Planning|Counseling,Dodoma,ENTRY,5776835,7599551
96f5ec0b-bc33-44a5-8170-d9e371fe6bbb,Oceanographer,bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,Networking|React|Linux|Logistics|Grid Management|Crop Science,Zanzibar,MID,12580591,14497196
c1fe4b29-1854-4ac6-a402-432d384e5732,Airline pilot,f7e79796-a8a2-49c5-985f-edd45eb03719,Education,eLearning|Special Needs|Counseling,Dodoma,ENTRY,6974837,8033447
ec405e53-ba88-4e3b-815d-1da097bd9cd6,"Designer, industrial/product",84de95c3-ce38-491b-8744-0e62040bd430,Finance,Accounting|Financial Analysis|Auditing|Patient Care,Tanga,ENTRY,5571870,7253452
eed4f639-83eb-4a3c-9fe8-1316c15a0ee0,"Merchandiser, retail",fc7b5617-f245-4fdb-964b-40cbd3fe9630,Finance,Tax|Accounting|Special Needs|Excel,Mbeya,ENTRY,8443171,12758462
f19d6879-4f61-4de4-ae1d-17f3762f1aca,"Chemist, analytical",959582da-28a0-4a8c-b245-ca942ab7e376,Healthcare,Public Health|Lab Work|eLearning|Patient Care,Zanzibar,MID,5069208,5680362
53c8855d-d80c-446c-aed4-ac85f72576ca,"Therapist, nutritional",935f5971-1e3f-492e-869c-a61d43b20ecb,Transport,Dispatch|Logistics|Livestock|Fleet Management,Arusha,SENIOR,6122088,9553640
e193b115-2c84-4474-aa3b-434df583fe8e,Forensic scientist,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Route Planning|Travel Planning|Excel|Driving|Fleet Management,Kilimanjaro,SENIOR,11295754,14728618
8b034ebe-3f59-4e17-a338-ead0cb93f864,Learning disability nurse,785f4fde-fa9e-42e3-8247-19a14196f367,Energy,Electrical Engineering|Energy Auditing|Grid Management,Morogoro,MID,14567042,18451407
8ec18154-658f-4acf-bfad-b358b5811c9f,Audiological scientist,4e690701-93d5-49ec-8f2b-f8196544ae43,Education,Travel Planning|eLearning|Lab Work|Teaching|Curriculum Design,Morogoro,ENTRY,9454365,11084691
0c3f6ce2-7362-453d-aa7d-017d53d6f28b,Data processing manager,6ceec89d-88ce-410c-9a1b-9537d79c506a,Tourism,Travel Planning|Hotel Management|eLearning|Agribusiness|Teaching|Event Planning,Dodoma,ENTRY,13336051,17617554
a92bb31f-1c57-4c2e-a77f-91e7c7191964,"Development worker, international aid",845d194d-ef62-46ff-a371-b7e698043b63,ICT,Soil Science|Flutter|Django|Python,Moshi,SENIOR,5261168,8324542
90566a7a-6e21-4364-af12-c4ce8e24e4ee,Field seismologist,0fb01de0-a6ce-4ba3-9231-5c1f9e091875,Energy,Electrical Engineering|Civil Engineering|Energy Auditing|Grid Management,Moshi,ENTRY,3687264,6664548
c865ec98-fa42-4a21-8818-f9d895fdb456,Production engineer,7ed816aa-e4a2-48e0-8922-4717bca153ce,ICT,Nursing|Python|SQL|Flutter|Dispatch|Agribusiness,Arusha,MID,8025678,9962444
faad53a1-a236-4d7c-bb14-fa297fe72c89,Special effects artist,dac75e69-d30a-40ad-af6a-b86eb179c74d,Tourism,Route Planning|Travel Planning|Customer Service|React|Maintenance|Event Planning,Mwanza,MID,8206391,10446475
e276efc9-5182-404b-95c8-5b3dbb22ce19,Magazine features editor,845d194d-ef62-46ff-a371-b7e698043b63,ICT,Networking|React|Python,Moshi,SENIOR,8083006,9139312
87c6fd8b-6bb1-420d-8435-8d8b141cb993,Insurance underwriter,d81fb6c1-7a01-4ffc-b79d-cee5489c3e23,Energy,Patient Care|Excel|Renewables|Maintenance|Livestock|Grid Management,Mwanza,MID,3090356,4884814
3fe8493c-ec00-4960-b1c7-ab6f6eaae0e9,Dispensing optician,0911bdea-4d96-424d-b852-a0430c2ccad2,Transport,Special Needs|SQL|Driving|Dispatch|Cloud|Logistics,Dar es Salaam,ENTRY,9124256,9907150
6dc14c0b-c6be-4e82-bec4-1f20335e2e50,Records manager,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Irrigation|Accounting|Surveying|Civil Engineering|AutoCAD,Moshi,MID,9833695,14434243
8ec93b73-ed3b-43e6-a519-fb9ccd618787,Location manager,d6abfc94-1ea1-42b6-8b85-3e42fd93cda3,Transport,Dispatch|Route Planning|Driving|Grid Management,Mwanza,ENTRY,6108298,9255493
1a685623-3465-4982-af03-94ae171802a9,"Designer, textile",5bd64a20-14f7-495b-a4c1-bbb072e7bed9,Energy,Hotel Management|Energy Auditing|Renewables|Maintenance|Crop Science,Morogoro,SENIOR,5684223,10578694
f0e83a8c-097b-4a7c-8d0a-6467d7a2db8b,Agricultural engineer,f30784ec-1a97-4abc-8441-5dc63bcb1f7b,Transport,Driving|Route Planning|Fleet Management,Morogoro,ENTRY,6549612,9897771
7cbf8b29-6316-4640-b4e9-824c7dca42b9,Insurance underwriter,5bfc6877-2057-4f41-aa29-91380b903e62,ICT,Cloud|Python|Android,Arusha,MID,5605578,7974073
0238a1cd-fc34-415d-b782-33b89bf06805,Editorial assistant,5f54a9ea-ebbd-488f-a28b-c62c60549c5f,Energy,Renewables|Maintenance|Agribusiness|Grid Management,Mwanza,SENIOR,10055598,10568903
319c84c1-e0cb-4fe8-920d-8c0be7b8c11c,Actor,278e3ae5-b473-4a81-9502-63fc4a205b5e,Agriculture,Route Planning|Irrigation|Civil Engineering|AutoCAD|Livestock|Crop Science,Zanzibar,ENTRY,8979215,10403769
37d9ac5a-4821-41ff-9da1-c28e1cf76eb1,Learning mentor,ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,Networking|Linux|Android,Morogoro,MID,8521527,12490397
613f5295-c703-4c75-9754-dfe1dd66e283,Acupuncturist,615d763f-7e30-4e23-a838-fac14c551a3d,Agriculture,Tax|Irrigation|Accounting|Soil Science|Crop Science,Kilimanjaro,ENTRY,10871838,11533460
1ce7fbae-7a58-4676-94d4-875ad91b4bb7,Chartered legal executive (England and Wales),a13f154d-0ea0-45fd-ad17-f220a884630d,Education,eLearning|Counseling|Teaching,Mbeya,SENIOR,13920318,15925397
d621eaf4-b3b2-4dd0-92c9-fec29d9a178a,Architectural technologist,789e4d5a-3c83-48d7-9b80-25ffb62e3ed3,Healthcare,Networking|Nursing|Patient Care|Public Health|Energy Auditing,Kilimanjaro,ENTRY,9794506,12068986
99831654-167a-444c-abe2-25bfcc1bcbe2,Ceramics designer,d0c52e26-b216-4a7b-9a3e-605b7c36aa4f,Finance,Tax|Patient Care|Accounting|Excel|Agribusiness|Financial Analysis,Dodoma,MID,13110927,15860662
5c0f33c3-7bf3-40c2-86b4-29e58306ead8,Technical brewer,70244441-258e-4cd3-8c04-b36c2921d89e,Construction,Site Management|Surveying|Civil Engineering,Morogoro,MID,10253595,12062155
871073dc-c765-4e4e-96fd-55b4e5bba735,Travel agency manager,18b234ac-c031-4e00-94e0-c8c4865d3250,Finance,Financial Analysis|Route Planning|Auditing|Excel,Kilimanjaro,ENTRY,5598032,7505273
5dee6cd6-eb4e-44c6-9210-0c02e129c64d,Insurance account manager,10fdee54-ddb5-4a12-ae98-32d1bcf4959e,ICT,Networking|Nursing|Patient Care|Flutter|Excel|Cloud,Kilimanjaro,ENTRY,4364170,5280753
66e42299-5047-434c-9235-ccb4079500da,Youth worker,4b3fdb38-d33d-4a9a-ab34-8f1f3d5b4f4b,Construction,Site Management|Civil Engineering|Surveying|Hotel Management,Dodoma,MID,12484908,17365800
773b4a7d-4c4f-4e2b-8f40-11cfa6a51d24,Licensed conveyancer,a13f154d-0ea0-45fd-ad17-f220a884630d,Education,Tax|Route Planning|Special Needs|Counseling|Agribusiness|Teaching,Mbeya,MID,5291609,6701016
0787f999-1d14-4d82-bd80-bb9ff63f3559,Leisure centre manager,4e690701-93d5-49ec-8f2b-f8196544ae43,Education,Networking|Tour Guiding|eLearning|Teaching|Curriculum Design,Morogoro,ENTRY,5877397,8173610
580311a9-7542-45a3-ab10-645da5492b45,Plant breeder/geneticist,d5c99fca-f0d3-4931-bb89-5ccd11441385,Education,Special Needs|Tour Guiding|eLearning|Flutter|Counseling,Morogoro,ENTRY,4013014,8372742
ec8cfc1c-d6f3-4436-a4bd-c6bec842726d,"Chemist, analytical",18b234ac-c031-4e00-94e0-c8c4865d3250,Finance,Tax|Financial Analysis|Excel,Kilimanjaro,SENIOR,14129403,16592566
4e27cfa0-d476-4d93-a148-9ff3a6a9e0b5,Further education lecturer,615d763f-7e30-4e23-a838-fac14c551a3d,Agriculture,Patient Care|Hotel Management|Agribusiness|Livestock|Grid Management|Crop Science,Kilimanjaro,ENTRY,7331534,8962826
