job_id,seeker_id,job_skills,seeker_skills,job_experience_level,seeker_experience_years,job_location,seeker_location,job_salary_min,seeker_salary_expectation,selected
f0719773-cb60-4849-ad59-a98f44346f3f,a0126920-a189-47d3-954c-009e632e6d87,Customer Service|Tour Guiding|Hotel Management|Soil Science,Accounting|Tax|Auditing|Patient Care|Surveying,ENTRY,12,Morogoro,Dar es Salaam,6911780,6241095,0
f0719773-cb60-4849-ad59-a98f44346f3f,8a78d379-2fe8-4329-923d-308c3c3a76e8,Customer Service|Tour Guiding|Hotel Management|Soil Science,eLearning|Counseling|Special Needs|Financial Analysis|Crop Science,ENTRY,6,Morogoro,Mwanza,6911780,14481560,0
f0719773-cb60-4849-ad59-a98f44346f3f,1622077e-2ab4-49af-88e6-861527aae126,Customer Service|Tour Guiding|Hotel Management|Soil Science,Event Planning|Hotel Management|Customer Service|Electrical Engineering|Fleet Management,ENTRY,11,Morogoro,Dodoma,6911780,12476177,0
8ef594dc-953f-4687-a6be-248cbd732a28,81b1feba-8ba0-4132-b13f-9e07a598aeb2,Android|Django|React|SQL,Crop Science|Livestock|Soil Science|Renewables,SENIOR,1,Dodoma,Dodoma,14313628,10124993,0
8ef594dc-953f-4687-a6be-248cbd732a28,a8336db1-15ef-48a4-bc05-224410c1a322,Android|Django|React|SQL,Clinical Research|Public Health|Lab Work|Maintenance|Auditing,SENIOR,9,Dodoma,Zanzibar,14313628,12460513,0
8ef594dc-953f-4687-a6be-248cbd732a28,58f8dfec-8d88-4352-b32c-3f5d59ae6875,Android|Django|React|SQL,Safety Compliance|Civil Engineering|Site Management,SENIOR,4,Dodoma,Dar es Salaam,14313628,13077675,0
8ef594dc-953f-4687-a6be-248cbd732a28,c2df75eb-050d-4d53-adcc-83befcb7ab6d,Android|Django|React|SQL,Renewables|Energy Auditing|Electrical Engineering|Dispatch|Android,SENIOR,4,Dodoma,Tanga,14313628,5036472,0
6d37a97c-922a-4568-9127-25650a8ce6ea,f7bb595a-1b59-43b9-afe6-90a959c1e11e,Curriculum Design|Teaching|Special Needs|Flutter,Accounting|Auditing|Financial Analysis,ENTRY,11,Kilimanjaro,Zanzibar,14734445,11832618,0
6d37a97c-922a-4568-9127-25650a8ce6ea,8a2d872f-e71b-4ba6-8b0c-ce22e9725fe3,Curriculum Design|Teaching|Special Needs|Flutter,Safety Compliance|Surveying|Civil Engineering|Grid Management,ENTRY,6,Kilimanjaro,Moshi,14734445,11231012,0
6d37a97c-922a-4568-9127-25650a8ce6ea,007de5d8-31c7-4030-ac30-4c6194c94506,Curriculum Design|Teaching|Special Needs|Flutter,Tax|Accounting|Excel|Logistics|Energy Auditing,ENTRY,0,Kilimanjaro,Mbeya,14734445,11610059,0
6d37a97c-922a-4568-9127-25650a8ce6ea,d1be1deb-c9e0-49f8-bd75-996402ec9760,Curriculum Design|Teaching|Special Needs|Flutter,Safety Compliance|Surveying|Site Management|Electrical Engineering|Linux,ENTRY,4,Kilimanjaro,Dar es Salaam,14734445,11609452,0
6d37a97c-922a-4568-9127-25650a8ce6ea,2b5e2820-e1ae-4d4d-8980-9ffbda669b79,Curriculum Design|Teaching|Special Needs|Flutter,Clinical Research|Nursing|Lab Work|Livestock,ENTRY,2,Kilimanjaro,Morogoro,14734445,9645944,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,ca749cf5-e70d-4475-806d-314818d65733,eLearning|Teaching|Special Needs|Tax|Crop Science,Hotel Management|Customer Service|Travel Planning|SQL,SENIOR,15,Dar es Salaam,Zanzibar,11719017,12382412,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,91b572cb-a760-494e-a7f9-7e1c803c6cba,eLearning|Teaching|Special Needs|Tax|Crop Science,Driving|Fleet Management|Dispatch|Accounting,SENIOR,3,Dar es Salaam,Tanga,11719017,17305553,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,ebd68185-e030-4241-b241-856c31b03843,eLearning|Teaching|Special Needs|Tax|Crop Science,Irrigation|Crop Science|Soil Science,SENIOR,4,Dar es Salaam,Arusha,11719017,3024788,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,1f31ef05-dd8b-4c4a-97dd-f01cb585be1d,eLearning|Teaching|Special Needs|Tax|Crop Science,Clinical Research|Lab Work|Nursing,SENIOR,1,Dar es Salaam,Mbeya,11719017,4714903,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,4a7ea0e9-543d-4333-a39c-ccdfdd86bb2b,eLearning|Teaching|Special Needs|Tax|Crop Science,Android|React|SQL|Flutter,SENIOR,15,Dar es Salaam,Moshi,11719017,17889556,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,16427840-e1bd-4cf5-b8f8-1d136c2fdd19,eLearning|Teaching|Special Needs|Tax|Crop Science,Hotel Management|Tour Guiding|Event Planning,SENIOR,12,Dar es Salaam,Zanzibar,11719017,16192189,0
8d0ff845-db73-4f61-8ec8-7893895d5ad8,90bd63d1-3574-4416-8ee4-eb1559010c2f,eLearning|Teaching|Special Needs|Tax|Crop Science,Crop Science|Soil Science|Agribusiness|Excel|Fleet Management,SENIOR,3,Dar es Salaam,Tanga,11719017,7597165,0
5365b308-9d19-4b0c-8ecc-cfb08f1ae1b2,e5ec280f-92db-4420-825e-f2de469cb279,Counseling|eLearning|Special Needs|eLearning|Special Needs,Surveying|Site Management|Civil Engineering,ENTRY,14,Kilimanjaro,Dodoma,4999807,8738163,0
5365b308-9d19-4b0c-8ecc-cfb08f1ae1b2,679190d6-7dda-4eaa-95fb-839177224fcc,Counseling|eLearning|Special Needs|eLearning|Special Needs,Patient Care|Public Health|Lab Work|Grid Management,ENTRY,5,Kilimanjaro,Dar es Salaam,4999807,4636966,0
5365b308-9d19-4b0c-8ecc-cfb08f1ae1b2,61770ea0-f522-4347-b367-fa8ab35cdfbb,Counseling|eLearning|Special Needs|eLearning|Special Needs,Teaching|eLearning|Counseling,ENTRY,1,Kilimanjaro,Arusha,4999807,13030098,0
5365b308-9d19-4b0c-8ecc-cfb08f1ae1b2,830ea07c-8345-4a32-ac03-7814b26ff309,Counseling|eLearning|Special Needs|eLearning|Special Needs,Agribusiness|Irrigation|Soil Science,ENTRY,0,Kilimanjaro,Moshi,4999807,5576880,0
5365b308-9d19-4b0c-8ecc-cfb08f1ae1b2,0e2b504f-5a58-4141-9a89-2499175e6847,Counseling|eLearning|Special Needs|eLearning|Special Needs,Travel Planning|Customer Service|Tour Guiding|Route Planning,ENTRY,8,Kilimanjaro,Tanga,4999807,5331217,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,92a95e03-fb8a-4d4f-b083-33c8917744b7,Energy Auditing|Grid Management|Maintenance|Grid Management,Flutter|Networking|Android,ENTRY,15,Kilimanjaro,Morogoro,9783352,10380850,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,b18c94ee-3a09-434b-a2fc-4827e297fba1,Energy Auditing|Grid Management|Maintenance|Grid Management,Special Needs|Curriculum Design|Counseling|Flutter|Cloud,ENTRY,4,Kilimanjaro,Kilimanjaro,9783352,11709535,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,ca79386a-8d69-458c-a1d4-19c0b4a4a9a5,Energy Auditing|Grid Management|Maintenance|Grid Management,Auditing|Accounting|Tax,ENTRY,4,Kilimanjaro,Mbeya,9783352,7863894,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,bdd5c7d1-2faa-4f44-8420-1d1645144624,Energy Auditing|Grid Management|Maintenance|Grid Management,Teaching|Special Needs|eLearning|Livestock|Teaching,ENTRY,12,Kilimanjaro,Tanga,9783352,11515514,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,76d834b1-5996-4e05-89a0-114913e747a1,Energy Auditing|Grid Management|Maintenance|Grid Management,Logistics|Route Planning|Driving|Travel Planning,ENTRY,15,Kilimanjaro,Dodoma,9783352,6046910,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,2bb33ad4-e909-4855-a810-3435ca9750bb,Energy Auditing|Grid Management|Maintenance|Grid Management,Lab Work|Clinical Research|Nursing,ENTRY,4,Kilimanjaro,Tanga,9783352,16741378,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,48095e64-336d-4a38-9bfe-7b5df03666e6,Energy Auditing|Grid Management|Maintenance|Grid Management,Crop Science|Irrigation|Soil Science|Financial Analysis,ENTRY,3,Kilimanjaro,Kilimanjaro,9783352,8653339,0
62d60bad-cf77-4153-900a-8b5412ecdc8e,67bbf698-7520-4e5c-87b8-3f7b74b9a610,Energy Auditing|Grid Management|Maintenance|Grid Management,Logistics|Route Planning|Dispatch|AutoCAD,ENTRY,14,Kilimanjaro,Tanga,9783352,12139647,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,caa6d65e-13c7-4de9-af61-6fa3e581c258,Financial Analysis|Excel|Tax,Clinical Research|Lab Work|Patient Care,ENTRY,6,Mbeya,Mbeya,3942519,4580775,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,86b1daad-ea4f-4ce3-b54a-422b75c7a86e,Financial Analysis|Excel|Tax,Django|Flutter|Python|Tax,ENTRY,2,Mbeya,Morogoro,3942519,5598382,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,064275a9-39a8-42e7-9d72-8edcd81d8e26,Financial Analysis|Excel|Tax,Financial Analysis|Accounting|Auditing|Clinical Research,ENTRY,12,Mbeya,Morogoro,3942519,9305653,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,770285d6-587f-45ec-a15f-69485e0c6162,Financial Analysis|Excel|Tax,Civil Engineering|Surveying|Site Management,ENTRY,13,Mbeya,Dodoma,3942519,12380367,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,16427840-e1bd-4cf5-b8f8-1d136c2fdd19,Financial Analysis|Excel|Tax,Hotel Management|Tour Guiding|Event Planning,ENTRY,12,Mbeya,Zanzibar,3942519,16192189,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,16ab282c-782b-4adf-96d6-dbacdc47a3fb,Financial Analysis|Excel|Tax,eLearning|Special Needs|Teaching|Hotel Management,ENTRY,12,Mbeya,Zanzibar,3942519,9835186,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,6a3367c5-0964-4a62-bbd4-87c7e9f5be3e,Financial Analysis|Excel|Tax,Financial Analysis|Tax|Auditing,ENTRY,5,Mbeya,Dodoma,3942519,16271964,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,8aba9c9f-8f4b-4b60-8df2-52dbea247242,Financial Analysis|Excel|Tax,Counseling|eLearning|Teaching|Django,ENTRY,10,Mbeya,Morogoro,3942519,16306883,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,1e3383bc-e446-4e23-a480-51bb738330bb,Financial Analysis|Excel|Tax,Logistics|Dispatch|Fleet Management,ENTRY,6,Mbeya,Morogoro,3942519,8832892,0
60c7d9ca-cab5-4d84-8826-dfacc0cd25d5,1c4a7731-f426-410f-9161-94161540a321,Financial Analysis|Excel|Tax,Django|SQL|Cloud|Maintenance,ENTRY,8,Mbeya,Arusha,3942519,13566043,0
83e662aa-0bf3-4b49-894a-81d0102de209,5f02581f-ed6f-4122-b687-377ff47438bf,Tax|Auditing|Accounting|React|Grid Management,Special Needs|eLearning|Curriculum Design|Accounting,ENTRY,0,Dar es Salaam,Morogoro,5225333,9448006,0
83e662aa-0bf3-4b49-894a-81d0102de209,192b5bbe-6fac-4e2d-bcf4-6de95475cccc,Tax|Auditing|Accounting|React|Grid Management,Tax|Auditing|Excel,ENTRY,14,Dar es Salaam,Morogoro,5225333,12873475,0
83e662aa-0bf3-4b49-894a-81d0102de209,7f10e5a8-6be8-42c2-b3fc-4dd3680dde18,Tax|Auditing|Accounting|React|Grid Management,Fleet Management|Logistics|Dispatch|Patient Care|Civil Engineering,ENTRY,2,Dar es Salaam,Dodoma,5225333,8867448,0
489507dd-3f3b-4608-96e5-427bf638dff8,5614e996-7764-4228-afa1-5530188e671a,Crop Science|Irrigation|Livestock|Lab Work,Grid Management|Renewables|Maintenance|Driving,ENTRY,3,Mwanza,Dodoma,8819673,6088370,0
489507dd-3f3b-4608-96e5-427bf638dff8,579e4340-7591-4b10-9f28-47cfb6fe6149,Crop Science|Irrigation|Livestock|Lab Work,Soil Science|Agribusiness|Crop Science|Android,ENTRY,0,Mwanza,Dar es Salaam,8819673,10811238,0
489507dd-3f3b-4608-96e5-427bf638dff8,c7306a5f-b3d8-4615-b43b-1db7fcc154d8,Crop Science|Irrigation|Livestock|Lab Work,Patient Care|Clinical Research|Lab Work|Logistics|eLearning,ENTRY,0,Mwanza,Mbeya,8819673,11512818,0
489507dd-3f3b-4608-96e5-427bf638dff8,c570f895-ca93-409e-8ca3-475509c60c6a,Crop Science|Irrigation|Livestock|Lab Work,SQL|Android|React,ENTRY,6,Mwanza,Mbeya,8819673,17433687,0
8860ae71-d31e-46ba-9bc3-ed62b7141f11,75d76232-834a-410b-9924-171a2b6ddd90,Public Health|Lab Work|Clinical Research|Civil Engineering,Crop Science|Livestock|Agribusiness|Clinical Research,MID,2,Zanzibar,Morogoro,13117318,9246876,0
8860ae71-d31e-46ba-9bc3-ed62b7141f11,ef07f4b4-3cb3-4897-afae-dd333e29ff8a,Public Health|Lab Work|Clinical Research|Civil Engineering,SQL|Networking|React,MID,15,Zanzibar,Tanga,13117318,3199556,0
66ed1fe3-0c00-4a17-b77f-ba1dd765ba98,78ab52f1-e95e-49c2-abda-c06f66852ead,Teaching|eLearning|Counseling|SQL|Nursing,Auditing|Excel|Financial Analysis|Django,ENTRY,0,Mbeya,Dar es Salaam,10222172,14651218,0
66ed1fe3-0c00-4a17-b77f-ba1dd765ba98,8dccce75-f29d-473b-a297-587759005280,Teaching|eLearning|Counseling|SQL|Nursing,Energy Auditing|Grid Management|Maintenance|Driving|Cloud,ENTRY,5,Mbeya,Mwanza,10222172,6629243,0
ff183792-35cc-4be1-890a-17b8272e78db,b45e8f63-75f9-4877-a7b8-377eb961a163,Nursing|Public Health|Patient Care|Driving,Travel Planning|Customer Service|Tour Guiding|Fleet Management|Nursing,ENTRY,14,Tanga,Dar es Salaam,13749023,13627277,0
ff183792-35cc-4be1-890a-17b8272e78db,208a49c5-9591-4496-9d15-5835e136187d,Nursing|Public Health|Patient Care|Driving,Travel Planning|Hotel Management|Tour Guiding,ENTRY,13,Tanga,Tanga,13749023,9298435,0
ff183792-35cc-4be1-890a-17b8272e78db,bb6a5bb6-c913-40c9-af53-5a437281ae19,Nursing|Public Health|Patient Care|Driving,Dispatch|Route Planning|Driving,ENTRY,15,Tanga,Arusha,13749023,11996121,0
13c94ba1-6792-482b-876f-59a511235369,37e9049f-4fcb-457a-bcc0-364882f0b0af,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Safety Compliance|AutoCAD|Surveying|Crop Science,MID,13,Kilimanjaro,Zanzibar,7797655,8472871,0
13c94ba1-6792-482b-876f-59a511235369,ef400342-6984-468c-ab55-36cc0ebb5fe3,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Lab Work|Nursing|Patient Care|Auditing,MID,8,Kilimanjaro,Moshi,7797655,13161689,0
13c94ba1-6792-482b-876f-59a511235369,5fdd7e09-9ba3-4c56-b585-0080f77110ff,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Soil Science|Irrigation|Crop Science|Networking|Lab Work,MID,5,Kilimanjaro,Dodoma,7797655,9522820,0
13c94ba1-6792-482b-876f-59a511235369,edb45bef-cecc-4b11-927e-2b6cd9af13e4,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Auditing|Accounting|Excel,MID,15,Kilimanjaro,Mwanza,7797655,10998480,0
13c94ba1-6792-482b-876f-59a511235369,e924f867-e47c-4074-b0b8-c3a0a102badc,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Surveying|Site Management|AutoCAD,MID,0,Kilimanjaro,Mwanza,7797655,5283304,0
13c94ba1-6792-482b-876f-59a511235369,94311195-972a-45d7-956b-65f785c9e260,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Renewables|Maintenance|Energy Auditing|Django,MID,13,Kilimanjaro,Arusha,7797655,11299450,0
13c94ba1-6792-482b-876f-59a511235369,af1bf44d-c2ae-4dab-8e48-bb6200da2209,Civil Engineering|Surveying|Site Management|Clinical Research|Python,Dispatch|Fleet Management|Logistics,MID,9,Kilimanjaro,Mbeya,7797655,13124437,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,86cf3b51-8fd8-40ba-93cc-bcec1a89271a,Auditing|Tax|Accounting,Driving|Logistics|Route Planning,ENTRY,11,Moshi,Kilimanjaro,5790237,11835920,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,3dd5760b-e5b4-476f-a041-1c16adf556d2,Auditing|Tax|Accounting,Tax|Excel|Financial Analysis,ENTRY,9,Moshi,Tanga,5790237,8759331,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,45798848-98a0-4da9-bc89-d6bcc443f01f,Auditing|Tax|Accounting,Hotel Management|Customer Service|Tour Guiding|Nursing|Flutter,ENTRY,13,Moshi,Moshi,5790237,17257767,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,4c8aabe5-bd5b-4e2c-80db-1f6c70405046,Auditing|Tax|Accounting,Curriculum Design|Special Needs|Counseling,ENTRY,9,Moshi,Tanga,5790237,7738078,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,2f39e347-be27-4742-a820-1bb0da27d952,Auditing|Tax|Accounting,Site Management|Surveying|AutoCAD|Site Management,ENTRY,14,Moshi,Mbeya,5790237,13893867,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,cd458dad-4992-4b12-b9be-0cbdc2ccfa48,Auditing|Tax|Accounting,Tour Guiding|Customer Service|Hotel Management|Teaching|Maintenance,ENTRY,12,Moshi,Tanga,5790237,15335174,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,fdf8a66b-0e36-4f29-b540-deaebecb2774,Auditing|Tax|Accounting,Agribusiness|Soil Science|Crop Science|Patient Care|Tax,ENTRY,7,Moshi,Dodoma,5790237,3329564,0
2a62d203-2b5d-40ea-9f20-4ed149cefb29,a31b21e7-3179-440c-9a6e-3e1583a15640,Auditing|Tax|Accounting,Route Planning|Driving|Logistics|Travel Planning|Financial Analysis,ENTRY,5,Moshi,Moshi,5790237,17044479,0
16b6be2f-867b-46e0-885a-31788ea61ced,8da194b8-4d30-4356-b2cb-b06c8660d1ff,Livestock|Crop Science|Agribusiness,Tax|Auditing|Excel,ENTRY,2,Morogoro,Dodoma,4138037,13460451,0
16b6be2f-867b-46e0-885a-31788ea61ced,e04ceb69-f23c-4938-949f-3231aa5476e1,Livestock|Crop Science|Agribusiness,Flutter|React|Linux|Site Management,ENTRY,14,Morogoro,Mbeya,4138037,12946814,0
16b6be2f-867b-46e0-885a-31788ea61ced,6fe244c3-2cd8-4b93-8b96-47fb1787d202,Livestock|Crop Science|Agribusiness,Curriculum Design|eLearning|Special Needs,ENTRY,10,Morogoro,Dar es Salaam,4138037,11431758,0
16b6be2f-867b-46e0-885a-31788ea61ced,e15246b5-360c-480b-8619-15582c972c72,Livestock|Crop Science|Agribusiness,Curriculum Design|Teaching|eLearning|Accounting|Clinical Research,ENTRY,3,Morogoro,Tanga,4138037,6554819,0
16b6be2f-867b-46e0-885a-31788ea61ced,dea65f20-82a9-455a-81b1-1b76c282e721,Livestock|Crop Science|Agribusiness,Site Management|Civil Engineering|Safety Compliance|Electrical Engineering|Excel,ENTRY,8,Morogoro,Morogoro,4138037,5978345,0
16b6be2f-867b-46e0-885a-31788ea61ced,552c1a7a-3963-491d-b0b5-65c85e6afcb8,Livestock|Crop Science|Agribusiness,Energy Auditing|Electrical Engineering|Maintenance|Clinical Research|Tour Guiding,ENTRY,14,Morogoro,Moshi,4138037,11493779,0
16b6be2f-867b-46e0-885a-31788ea61ced,35b49f87-0062-4485-94bc-0e4c9c23537a,Livestock|Crop Science|Agribusiness,AutoCAD|Site Management|Surveying|Excel|Maintenance,ENTRY,9,Morogoro,Moshi,4138037,14392900,0
16b6be2f-867b-46e0-885a-31788ea61ced,69be2067-5e66-459b-9e88-f30298037a2e,Livestock|Crop Science|Agribusiness,Special Needs|eLearning|Teaching|Excel,ENTRY,2,Morogoro,Moshi,4138037,16120715,0
16b6be2f-867b-46e0-885a-31788ea61ced,5e35b261-fbeb-4548-87d7-eeda488c6dda,Livestock|Crop Science|Agribusiness,Tax|Financial Analysis|Auditing|Soil Science|Nursing,ENTRY,7,Morogoro,Moshi,4138037,5509861,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,9a693618-7db5-4710-947f-75ea5d7a4667,Fleet Management|Dispatch|Route Planning|Customer Service,Civil Engineering|Surveying|Site Management,SENIOR,15,Kilimanjaro,Dar es Salaam,10751256,12733016,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,ce539cb9-e8e2-45d7-b8d2-c2796ec65dab,Fleet Management|Dispatch|Route Planning|Customer Service,Renewables|Maintenance|Grid Management,SENIOR,3,Kilimanjaro,Arusha,10751256,8746622,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,cd5c8843-7498-4a30-8d14-6b7ed237d971,Fleet Management|Dispatch|Route Planning|Customer Service,AutoCAD|Civil Engineering|Surveying|Surveying|Counseling,SENIOR,4,Kilimanjaro,Tanga,10751256,3014428,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,fd847ebc-bd1a-496d-b58c-1ea6c544d0fa,Fleet Management|Dispatch|Route Planning|Customer Service,Accounting|Excel|Auditing,SENIOR,4,Kilimanjaro,Mbeya,10751256,6662795,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,aa5d7424-f518-4f7e-9726-db41723087eb,Fleet Management|Dispatch|Route Planning|Customer Service,Electrical Engineering|Maintenance|Renewables,SENIOR,7,Kilimanjaro,Moshi,10751256,14876399,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,4c04bb84-e39d-4cd1-adb0-0a6217ea564b,Fleet Management|Dispatch|Route Planning|Customer Service,Special Needs|Teaching|eLearning|Grid Management|Excel,SENIOR,10,Kilimanjaro,Tanga,10751256,6991516,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,1c640c76-2a8d-48f4-83a1-fdc73ad22109,Fleet Management|Dispatch|Route Planning|Customer Service,Python|Cloud|SQL,SENIOR,3,Kilimanjaro,Dodoma,10751256,12963681,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,02b7d82a-b3de-4906-8246-7353164f249a,Fleet Management|Dispatch|Route Planning|Customer Service,Irrigation|Agribusiness|Soil Science|Curriculum Design|Networking,SENIOR,3,Kilimanjaro,Arusha,10751256,14770373,0
afde372c-2b91-46ed-9f1b-203b34c51c8e,c55aa7a3-2dc5-49f9-a0e9-718c05da6a90,Fleet Management|Dispatch|Route Planning|Customer Service,Linux|Networking|Cloud|Crop Science,SENIOR,5,Kilimanjaro,Zanzibar,10751256,8328549,0
b19a7a2a-8ef5-4255-b573-6ae8e7e4d2c2,9c1452f1-b16f-4ed2-afc2-3fbd5efdcb62,Travel Planning|Customer Service|Event Planning|Django,Electrical Engineering|Renewables|Energy Auditing,MID,0,Dodoma,Dar es Salaam,7094646,17338823,0
b19a7a2a-8ef5-4255-b573-6ae8e7e4d2c2,8ceacea6-ff1c-47f8-91ee-eda48eb389c7,Travel Planning|Customer Service|Event Planning|Django,Agribusiness|Irrigation|Soil Science|Nursing,MID,6,Dodoma,Dodoma,7094646,12819164,0
b19a7a2a-8ef5-4255-b573-6ae8e7e4d2c2,ace48fdc-b5c6-4866-8501-ef56d942c5ff,Travel Planning|Customer Service|Event Planning|Django,Curriculum Design|eLearning|Teaching|Flutter|Safety Compliance,MID,1,Dodoma,Zanzibar,7094646,14683692,0
b19a7a2a-8ef5-4255-b573-6ae8e7e4d2c2,edb45bef-cecc-4b11-927e-2b6cd9af13e4,Travel Planning|Customer Service|Event Planning|Django,Auditing|Accounting|Excel,MID,15,Dodoma,Mwanza,7094646,10998480,0
b19a7a2a-8ef5-4255-b573-6ae8e7e4d2c2,52aa83bf-a2bc-4a1f-8017-ad79561ae31a,Travel Planning|Customer Service|Event Planning|Django,eLearning|Curriculum Design|Teaching|Customer Service|Networking,MID,11,Dodoma,Dodoma,7094646,15338119,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,1622077e-2ab4-49af-88e6-861527aae126,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Event Planning|Hotel Management|Customer Service|Electrical Engineering|Fleet Management,ENTRY,11,Arusha,Dodoma,13288785,12476177,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,3fd32f95-3aa5-4861-8df0-af7ded985566,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Driving|Route Planning|Logistics|Surveying|Lab Work,ENTRY,7,Arusha,Moshi,13288785,14226404,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,137f7778-6bc4-4a5a-b59a-c548e261868e,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Dispatch|Driving|Route Planning|Public Health|Django,ENTRY,7,Arusha,Tanga,13288785,14601328,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,d89d66b8-4941-4810-ab79-cd85ac8c2d16,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Accounting|Financial Analysis|Auditing,ENTRY,7,Arusha,Mwanza,13288785,13091584,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,5e35b261-fbeb-4548-87d7-eeda488c6dda,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Tax|Financial Analysis|Auditing|Soil Science|Nursing,ENTRY,7,Arusha,Moshi,13288785,5509861,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,b2137cf4-4628-41be-a15e-c537f90f32b1,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Travel Planning|Hotel Management|Event Planning|Nursing|Safety Compliance,ENTRY,10,Arusha,Dar es Salaam,13288785,17444469,0
f91c0d03-bebd-494e-8663-b72ce0e9bd5b,834a25a7-87b2-4532-80a7-225641eeeb6b,Customer Service|Tour Guiding|Travel Planning|SQL|Accounting,Soil Science|Livestock|Crop Science|Event Planning|Networking,ENTRY,8,Arusha,Kilimanjaro,13288785,5837159,0
ca3e7a94-c56a-4b4c-976a-06f03e551716,91d50b97-08d8-4dc4-955b-bdfafc11f856,Networking|React|Django|Cloud,Driving|Fleet Management|Logistics|Tax,MID,15,Mbeya,Morogoro,12167362,11273473,0
ca3e7a94-c56a-4b4c-976a-06f03e551716,d6d1acbf-77de-4ec0-8e5d-5da85445aca8,Networking|React|Django|Cloud,Accounting|Excel|Tax|Django,MID,4,Mbeya,Dodoma,12167362,16861704,0
ca3e7a94-c56a-4b4c-976a-06f03e551716,57f3d6ba-9e47-45fe-bf38-65832bf0e154,Networking|React|Django|Cloud,Surveying|Civil Engineering|Site Management|Logistics|React,MID,4,Mbeya,Tanga,12167362,10361649,0
ca3e7a94-c56a-4b4c-976a-06f03e551716,4472b721-af6b-4148-aca3-ee2cf41adcfd,Networking|React|Django|Cloud,Safety Compliance|Site Management|AutoCAD,MID,5,Mbeya,Mwanza,12167362,6272586,0
ca3e7a94-c56a-4b4c-976a-06f03e551716,26e62c1a-c11d-4b17-b82f-fc1744923e96,Networking|React|Django|Cloud,Fleet Management|Logistics|Dispatch,MID,9,Mbeya,Zanzibar,12167362,17997718,0
ebf710a7-ce50-4d3e-9338-944bbb5a2ea7,3ead6d60-da89-4ca9-a909-54fb294e251a,SQL|Python|Cloud|Patient Care,Flutter|Python|Android|Teaching,ENTRY,7,Dar es Salaam,Mwanza,7815774,11134802,0
