seeker_id,job_id,seeker_skills,job_skills,seeker_experience_years,job_experience_level,seeker_location,job_location,seeker_salary_expectation,job_salary_min,applied
d9470984-1eaf-47f0-8129-ba24f22a2793,1be6e6b3-691b-446d-8a75-4fbe18e1f045,Agribusiness|Electrical Engineering|Livestock|Crop Science,Nursing|Patient Care|Lab Work|Dispatch|Financial Analysis|Grid Management,15,SENIOR,Zanzibar,Zanzibar,8024680,13166877,0
d9470984-1eaf-47f0-8129-ba24f22a2793,74718f80-7d04-447e-bf96-db5869da8be1,Agribusiness|Electrical Engineering|Livestock|Crop Science,Driving|Route Planning|Maintenance|Dispatch,15,ENTRY,Zanzibar,Tanga,8024680,11402409,0
d9470984-1eaf-47f0-8129-ba24f22a2793,3c67764d-61a9-4443-9585-69ae58e4746e,Agribusiness|Electrical Engineering|Livestock|Crop Science,Nursing|Patient Care|Lab Work|Agribusiness|Grid Management,15,ENTRY,Zanzibar,Kilimanjaro,8024680,3030141,0
d9470984-1eaf-47f0-8129-ba24f22a2793,4ad22429-b42f-4fc3-8aee-ec1f497228c0,Agribusiness|Electrical Engineering|Livestock|Crop Science,Nursing|Accounting|Surveying|Soil Science|Livestock|Crop Science,15,MID,Zanzibar,Zanzibar,8024680,12435400,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,3552aea0-14fa-4e98-81f3-99856f68889b,SQL|Flutter|Django,Python|Accounting|Excel|Dispatch|Counseling|Financial Analysis,13,MID,Tanga,Mbeya,11727461,13568436,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,1719e332-c31d-4ac8-8b0d-3b56aaece4fb,SQL|Flutter|Django,Nursing|Django|Patient Care|Clinical Research|Livestock,13,MID,Tanga,Dar es Salaam,11727461,8429539,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,b08a975a-5aa8-49ca-9206-65d6e9acad0c,SQL|Flutter|Django,Patient Care|Site Management|Lab Work|Surveying|Clinical Research,13,ENTRY,Tanga,Tanga,11727461,8564491,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,ac249c91-04c7-444e-b065-b236a7fb5105,SQL|Flutter|Django,Irrigation|Public Health|Soil Science|Crop Science|Android,13,SENIOR,Tanga,Zanzibar,11727461,3008774,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,b0e2bb83-a0d5-4cb2-bed1-e87732832b95,SQL|Flutter|Django,Dispatch|Route Planning|Driving|Irrigation,13,ENTRY,Tanga,Morogoro,11727461,12585871,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,054fd79b-0535-434d-b26c-0d766263a0ab,SQL|Flutter|Django,Python|Financial Analysis|Linux|Fleet Management|Android,13,SENIOR,Tanga,Zanzibar,11727461,3460832,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,34be76be-4721-44e7-a9e0-716c7813f752,SQL|Flutter|Django,Safety Compliance|Customer Service|Surveying|Linux|Cloud|AutoCAD,13,ENTRY,Tanga,Dodoma,11727461,12996020,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,c23f3d23-97b2-4c95-8c2d-430a36fe5197,SQL|Flutter|Django,Networking|Travel Planning|Tour Guiding|Accounting|Event Planning,13,ENTRY,Tanga,Mwanza,11727461,12751256,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,8ec93b73-ed3b-43e6-a519-fb9ccd618787,SQL|Flutter|Django,Dispatch|Route Planning|Driving|Grid Management,13,ENTRY,Tanga,Mwanza,11727461,6108298,0
d0a60fc9-682c-44bf-9a89-5511130ba4cf,e3f6990c-d8de-4070-84cb-be945b7e1e76,SQL|Flutter|Django,Driving|Route Planning|Fleet Management,13,ENTRY,Tanga,Mwanza,11727461,7369284,0
b55c4127-3907-4c42-b1a2-b15a4dfb2660,90f8dae0-7fef-4cae-abe3-5b9ba263336c,Networking|Flutter|Event Planning|Django,Patient Care|Nursing|Logistics|Public Health,5,SENIOR,Kilimanjaro,Dodoma,4345573,12118296,0
b55c4127-3907-4c42-b1a2-b15a4dfb2660,1b019610-019f-4483-b6a6-e23d8bc880df,Networking|Flutter|Event Planning|Django,Route Planning|Travel Planning|Accounting|Surveying|Dispatch|Fleet Management,5,ENTRY,Kilimanjaro,Mwanza,4345573,10335561,0
b55c4127-3907-4c42-b1a2-b15a4dfb2660,57e752cd-aba1-4d31-bea7-83c66da52f3b,Networking|Flutter|Event Planning|Django,Tax|Excel|Maintenance|Financial Analysis|Fleet Management,5,ENTRY,Kilimanjaro,Morogoro,4345573,5671095,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,b20f66e6-d622-4c21-b738-32dff299f7f2,Safety Compliance|Site Management|AutoCAD|Fleet Management,Clinical Research|Nursing|Patient Care,12,MID,Kilimanjaro,Kilimanjaro,5100787,14536848,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,fcee5767-87bf-4cb7-b6b9-622d9547c390,Safety Compliance|Site Management|AutoCAD|Fleet Management,Networking|Curriculum Design|Cloud|Python,12,MID,Kilimanjaro,Zanzibar,5100787,4419493,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,a962823e-75c8-4faa-8611-15b32ea52420,Safety Compliance|Site Management|AutoCAD|Fleet Management,Nursing|Patient Care|Hotel Management|Clinical Research|Renewables,12,ENTRY,Kilimanjaro,Morogoro,5100787,7949220,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,dc0d8cd1-d3c9-4125-b84d-847300be0d76,Safety Compliance|Site Management|AutoCAD|Fleet Management,Curriculum Design|Special Needs|Counseling|React,12,ENTRY,Kilimanjaro,Tanga,5100787,14746180,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,325ef949-b0c7-4fc6-b624-51104f2cd1ba,Safety Compliance|Site Management|AutoCAD|Fleet Management,Clinical Research|Patient Care|Public Health,12,ENTRY,Kilimanjaro,Moshi,5100787,10580911,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,db59c9b4-09eb-46bc-8151-1341dd893e68,Safety Compliance|Site Management|AutoCAD|Fleet Management,Tax|Accounting|Django|Auditing,12,MID,Kilimanjaro,Mwanza,5100787,5527529,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,67711603-ed2e-4b03-9c1e-7c3418acdcae,Safety Compliance|Site Management|AutoCAD|Fleet Management,Safety Compliance|Site Management|Civil Engineering|AutoCAD,12,MID,Kilimanjaro,Mwanza,5100787,13476980,1
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,89367096-b2b7-42bc-9c53-a6cebfb69d8c,Safety Compliance|Site Management|AutoCAD|Fleet Management,Nursing|Lab Work|Surveying|Clinical Research|Renewables|Teaching,12,ENTRY,Kilimanjaro,Arusha,5100787,13382133,0
e9b0b7df-e433-4aa3-a4bc-aeb6c29142e3,4f07cc5d-4dac-49ff-b462-5537b2a46652,Safety Compliance|Site Management|AutoCAD|Fleet Management,Fleet Management|Dispatch|Driving|Clinical Research|Logistics|Grid Management,12,MID,Kilimanjaro,Kilimanjaro,5100787,4997294,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,000d81cc-99ef-43c9-bc64-3ffdcd1417ab,Event Planning|Customer Service|Tour Guiding,Safety Compliance|Surveying|Dispatch|Civil Engineering|AutoCAD,4,ENTRY,Mwanza,Morogoro,13257095,13737320,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,77a9278d-6771-4358-8c20-ddf66d2bdc7b,Event Planning|Customer Service|Tour Guiding,Driving|Logistics|Fleet Management,4,MID,Mwanza,Mbeya,13257095,10867883,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,3d7fb19f-1c7f-459c-9f5c-62c3a2ca18a2,Event Planning|Customer Service|Tour Guiding,Safety Compliance|Site Management|Civil Engineering|Fleet Management,4,ENTRY,Mwanza,Arusha,13257095,10408653,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,01052b24-0dd6-4ff8-bbb2-720ef7027bd2,Event Planning|Customer Service|Tour Guiding,Irrigation|Electrical Engineering|Renewables|Teaching|Grid Management,4,MID,Mwanza,Arusha,13257095,13567903,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,2efa57e7-8e36-4f77-947d-742e5dee66d4,Event Planning|Customer Service|Tour Guiding,Networking|Patient Care|Irrigation|Lab Work|Clinical Research|Logistics,4,SENIOR,Mwanza,Dar es Salaam,13257095,6642938,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,4dcc690e-402e-4010-869a-be734bcfab63,Event Planning|Customer Service|Tour Guiding,Networking|Route Planning|Nursing|Patient Care|Lab Work,4,MID,Mwanza,Tanga,13257095,6122376,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,2029e505-0326-45ba-b638-de317f721048,Event Planning|Customer Service|Tour Guiding,Accounting|Flutter|Auditing|Excel,4,MID,Mwanza,Mbeya,13257095,8679511,0
0ac926df-c084-4d56-ac6d-09104e7cc6d1,fc819fdd-1414-49d6-a2f8-186de8a503f2,Event Planning|Customer Service|Tour Guiding,Public Health|Electrical Engineering|Lab Work|React|Clinical Research,4,MID,Mwanza,Tanga,13257095,14677380,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,ca4a7fc0-55db-4bed-8ae6-e19d7485d41a,Travel Planning|Customer Service|Tour Guiding,Nursing|Public Health|Excel|Clinical Research|Curriculum Design|Civil Engineering,4,ENTRY,Mwanza,Zanzibar,17292740,9257032,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,e351d724-bddb-4a65-bc5c-b8fb078f89c2,Travel Planning|Customer Service|Tour Guiding,Civil Engineering|Surveying|AutoCAD,4,SENIOR,Mwanza,Mwanza,17292740,14268034,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,8b034ebe-3f59-4e17-a338-ead0cb93f864,Travel Planning|Customer Service|Tour Guiding,Electrical Engineering|Energy Auditing|Grid Management,4,MID,Mwanza,Morogoro,17292740,14567042,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,30339d5a-38bb-462c-9a36-69a6b148f8ff,Travel Planning|Customer Service|Tour Guiding,Route Planning|Public Health|eLearning|Soil Science|Driving|Logistics,4,MID,Mwanza,Moshi,17292740,9541384,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,70787298-ca92-4ad4-be66-2281b623b6fd,Travel Planning|Customer Service|Tour Guiding,Electrical Engineering|Renewables|Auditing|Maintenance,4,ENTRY,Mwanza,Mwanza,17292740,5891239,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,f2f3098b-c8bf-478a-9510-f76950f23830,Travel Planning|Customer Service|Tour Guiding,Cloud|Python|Android,4,ENTRY,Mwanza,Arusha,17292740,7768336,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,7ad27794-9914-4c58-91c3-14ee182f1481,Travel Planning|Customer Service|Tour Guiding,Tax|Accounting|Livestock|Financial Analysis|Curriculum Design,4,ENTRY,Mwanza,Mwanza,17292740,3876291,0
fc612d2a-ae1a-42dc-b231-7250ae30145a,f7a4a535-f5b5-4807-a085-186cbd68715b,Travel Planning|Customer Service|Tour Guiding,Agribusiness|Livestock|Irrigation,4,MID,Mwanza,Zanzibar,17292740,10473542,0
3f393862-e1d0-4249-9685-75e627f8db18,a8bb2dba-eb6d-48a8-8f14-312d4fd9c6ca,Route Planning|Accounting|Driving|Dispatch|Curriculum Design|Crop Science,Patient Care|Nursing|Clinical Research|Agribusiness|Auditing,13,ENTRY,Moshi,Dodoma,11093937,4203552,0
3f393862-e1d0-4249-9685-75e627f8db18,a70305f4-12a8-4c51-8c0a-b91cfdf52a15,Route Planning|Accounting|Driving|Dispatch|Curriculum Design|Crop Science,Django|React|Python,13,ENTRY,Moshi,Arusha,11093937,5352864,0
3f393862-e1d0-4249-9685-75e627f8db18,7ede52ad-fdc6-42c5-ad42-56f857ac63b8,Route Planning|Accounting|Driving|Dispatch|Curriculum Design|Crop Science,Python|Irrigation|SQL|Electrical Engineering|Django,13,ENTRY,Moshi,Moshi,11093937,10869956,0
3f393862-e1d0-4249-9685-75e627f8db18,fb657fd1-aee1-45da-89da-e0ec60322f37,Route Planning|Accounting|Driving|Dispatch|Curriculum Design|Crop Science,Electrical Engineering|Customer Service|Energy Auditing|AutoCAD|Grid Management,13,MID,Moshi,Mwanza,11093937,7744490,0
3f393862-e1d0-4249-9685-75e627f8db18,29ea4af0-812d-4598-87ec-25c43473d67c,Route Planning|Accounting|Driving|Dispatch|Curriculum Design|Crop Science,Travel Planning|SQL|Energy Auditing|Renewables|Grid Management|Crop Science,13,ENTRY,Moshi,Mwanza,11093937,4223946,0
b0174cdb-fa1f-41f2-9d70-290b2daddb59,bac88cba-78e9-4e7b-a631-b64be71535cf,Route Planning|Irrigation|Lab Work|Agribusiness|Cloud|Crop Science,Safety Compliance|Site Management|AutoCAD|Android,4,MID,Arusha,Dodoma,16925228,10528114,0
b0174cdb-fa1f-41f2-9d70-290b2daddb59,3e4bd6a1-1b39-473f-a20b-297b2837dfc5,Route Planning|Irrigation|Lab Work|Agribusiness|Cloud|Crop Science,Renewables|Energy Auditing|Maintenance,4,ENTRY,Arusha,Mwanza,16925228,13585304,0
b0174cdb-fa1f-41f2-9d70-290b2daddb59,17ee8c0e-2f6d-4292-9009-28dd193d9b13,Route Planning|Irrigation|Lab Work|Agribusiness|Cloud|Crop Science,Grid Management|Energy Auditing|Maintenance,4,ENTRY,Arusha,Mwanza,16925228,5844788,0
b0174cdb-fa1f-41f2-9d70-290b2daddb59,b40a51b3-45aa-4047-8ba3-44690c66e17a,Route Planning|Irrigation|Lab Work|Agribusiness|Cloud|Crop Science,Driving|Logistics|React|Fleet Management,4,ENTRY,Arusha,Mwanza,16925228,13991742,0
b0174cdb-fa1f-41f2-9d70-290b2daddb59,7d322f91-897d-448e-b64b-fad6d014edef,Route Planning|Irrigation|Lab Work|Agribusiness|Cloud|Crop Science,Curriculum Design|Counseling|Excel|Teaching,4,SENIOR,Arusha,Tanga,16925228,8067429,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,7f5aaaa5-e705-4d36-ad72-2246619d41c9,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Tax|Hotel Management|Accounting|Dispatch|Financial Analysis|Crop Science,10,ENTRY,Kilimanjaro,Mbeya,9494338,13278624,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,1d8ab30c-7aa9-4a5b-9f44-35eb58f1070a,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Networking|Electrical Engineering|Energy Auditing|Renewables|Maintenance|Grid Management,10,MID,Kilimanjaro,Moshi,9494338,13634472,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,16cb2238-8737-4034-be11-a9698b9d2add,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Dispatch|Logistics|Fleet Management,10,MID,Kilimanjaro,Kilimanjaro,9494338,13260227,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,90566a7a-6e21-4364-af12-c4ce8e24e4ee,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Electrical Engineering|Civil Engineering|Energy Auditing|Grid Management,10,ENTRY,Kilimanjaro,Moshi,9494338,3687264,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,64f37e5b-2337-4ef6-9011-5e387076df8f,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Renewables|Energy Auditing|Maintenance|Irrigation,10,ENTRY,Kilimanjaro,Morogoro,9494338,12585096,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,203f2c55-50c8-47d4-9dc8-f009bf963509,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Accounting|Financial Analysis|Excel,10,SENIOR,Kilimanjaro,Zanzibar,9494338,4136153,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,2147be76-88b9-46a8-a27f-156b30fed6f7,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,Networking|Python|Surveying|Soil Science|AutoCAD|Django,10,ENTRY,Kilimanjaro,Zanzibar,9494338,13345689,0
d13e467b-0573-481b-bfd8-e6f0d0d9d3f0,c8461c20-19b0-452d-b74b-03119dbe0c65,Networking|Route Planning|Site Management|Customer Service|Driving|Fleet Management,eLearning|Curriculum Design|Python|Teaching,10,ENTRY,Kilimanjaro,Tanga,9494338,11169206,0
ee720510-344e-4f1a-8df3-6830d5f21bba,1d89a3cb-dbf9-4166-a58a-0f97db51f1df,eLearning|Curriculum Design|Nursing|Special Needs,Safety Compliance|Public Health|Lab Work|Surveying|Clinical Research|Fleet Management,2,SENIOR,Morogoro,Dar es Salaam,5206690,12952939,0
ee720510-344e-4f1a-8df3-6830d5f21bba,4a01f2d6-49d0-48be-b172-90eb5830abda,eLearning|Curriculum Design|Nursing|Special Needs,Hotel Management|Energy Auditing|Dispatch|Driving|Logistics,2,SENIOR,Morogoro,Kilimanjaro,5206690,11986832,0
14a8a262-9159-41a4-9e9d-c5d2c92d9cef,8ff821c5-cb31-4135-b04e-dab57c235899,Networking|Linux|Django|Safety Compliance,Tax|Auditing|Excel,3,ENTRY,Morogoro,Kilimanjaro,17631028,4958897,0
14a8a262-9159-41a4-9e9d-c5d2c92d9cef,75893820-770a-44b5-839c-b08594a295b4,Networking|Linux|Django|Safety Compliance,Special Needs|Flutter|Counseling|Teaching|Curriculum Design,3,MID,Morogoro,Tanga,17631028,6136077,0
14a8a262-9159-41a4-9e9d-c5d2c92d9cef,99794af1-5244-4b8e-867e-7ebdaaf745f7,Networking|Linux|Django|Safety Compliance,Tax|Site Management|Accounting|Excel|Financial Analysis,3,ENTRY,Morogoro,Morogoro,17631028,7787664,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,0238a1cd-fc34-415d-b782-33b89bf06805,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Renewables|Maintenance|Agribusiness|Grid Management,1,SENIOR,Mbeya,Mwanza,12611307,10055598,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,8ce982f4-89c9-4bd7-8298-053fe37f8daf,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Safety Compliance|Tour Guiding|Customer Service|Event Planning|Grid Management,1,ENTRY,Mbeya,Mbeya,12611307,7804233,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,dfc02670-2dd9-4c83-ac82-9c9d432ff6ca,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Clinical Research|Patient Care|Public Health,1,SENIOR,Mbeya,Tanga,12611307,11444896,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,8ec18154-658f-4acf-bfad-b358b5811c9f,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Travel Planning|eLearning|Lab Work|Teaching|Curriculum Design,1,ENTRY,Mbeya,Morogoro,12611307,9454365,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,803d485a-e508-4467-9fd8-407443b719a5,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Safety Compliance|Site Management|SQL|Flutter|Android|Crop Science,1,MID,Mbeya,Arusha,12611307,5033777,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,4e9c49df-f4fc-4401-8873-a0a8074ec528,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Safety Compliance|Civil Engineering|AutoCAD,1,ENTRY,Mbeya,Moshi,12611307,13096060,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,19048f02-98c1-4aba-af95-dcda1db20216,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,eLearning|Accounting|SQL|Cloud|Django|Android,1,MID,Mbeya,Arusha,12611307,5731913,0
cd1ddecc-d275-43bd-b9bd-ba68e9deb506,cf6fd5df-d574-4d96-aff2-f0fa6fa875f4,Route Planning|Electrical Engineering|Flutter|Dispatch|Logistics|Event Planning,Special Needs|Counseling|Teaching,1,SENIOR,Mbeya,Arusha,12611307,4793857,0
320443fa-e6a0-4c36-a073-a10b72a018ba,4e94b3dc-cc28-40e5-b305-3128f41d926d,Route Planning|Site Management|Python|Lab Work|Logistics|Fleet Management,eLearning|Curriculum Design|Counseling,0,MID,Dodoma,Tanga,14020681,6316707,0
320443fa-e6a0-4c36-a073-a10b72a018ba,de31bc6e-022c-4881-8c67-151480e8ed9d,Route Planning|Site Management|Python|Lab Work|Logistics|Fleet Management,Patient Care|Nursing|Customer Service|Clinical Research|Renewables|Cloud,0,ENTRY,Dodoma,Dar es Salaam,14020681,4787394,0
320443fa-e6a0-4c36-a073-a10b72a018ba,9de927a2-b756-4562-8fb5-7c779c356740,Route Planning|Site Management|Python|Lab Work|Logistics|Fleet Management,Nursing|eLearning|Lab Work|Clinical Research|Logistics|Civil Engineering,0,MID,Dodoma,Dodoma,14020681,9429581,0
320443fa-e6a0-4c36-a073-a10b72a018ba,afd9bbf5-8f78-403e-b6e4-d15fee12202b,Route Planning|Site Management|Python|Lab Work|Logistics|Fleet Management,Networking|Safety Compliance|SQL|Maintenance|AutoCAD|Android,0,ENTRY,Dodoma,Mbeya,14020681,4243307,0
320443fa-e6a0-4c36-a073-a10b72a018ba,ee955705-c2ac-4534-a3a8-307086e37950,Route Planning|Site Management|Python|Lab Work|Logistics|Fleet Management,Grid Management|Energy Auditing|Renewables|Curriculum Design|Linux|Fleet Management,0,SENIOR,Dodoma,Mwanza,14020681,13224527,0
b1e34fbd-b2c4-4ea8-8388-a0336235dbe3,72f36469-ea1c-4ffb-9c84-36c5fc39428c,eLearning|Counseling|Teaching,Nursing|Lab Work|Patient Care,3,SENIOR,Morogoro,Dar es Salaam,17063024,8828795,0
b1e34fbd-b2c4-4ea8-8388-a0336235dbe3,1321ed4f-3ad7-4418-a7dc-21080ad059b6,eLearning|Counseling|Teaching,Public Health|Lab Work|Surveying|Clinical Research|Civil Engineering,3,MID,Morogoro,Tanga,17063024,14054651,0
b1e34fbd-b2c4-4ea8-8388-a0336235dbe3,bc59b3a6-eae4-406e-8e60-fe2306fd9eaf,eLearning|Counseling|Teaching,Route Planning|Logistics|Fleet Management,3,ENTRY,Morogoro,Mwanza,17063024,14289757,0
b1e34fbd-b2c4-4ea8-8388-a0336235dbe3,a57fe22b-db6b-41a7-8923-f4c04c86bc10,eLearning|Counseling|Teaching,Tax|Nursing|Public Health|Lab Work|Excel|Clinical Research,3,MID,Morogoro,Mbeya,17063024,14686696,0
b1e34fbd-b2c4-4ea8-8388-a0336235dbe3,33247cad-2136-49c5-8f9f-92cc7d18d27d,eLearning|Counseling|Teaching,Networking|Flutter|Renewables|Maintenance|Cloud|Django,3,ENTRY,Morogoro,Arusha,17063024,5990564,0
b1e34fbd-b2c4-4ea8-8388-a0336235dbe3,c81a2b13-b9c0-4c89-8b53-c8e5d84025c6,eLearning|Counseling|Teaching,Surveying|Site Management|AutoCAD,3,MID,Morogoro,Moshi,17063024,4126194,0
362987fc-6db3-4128-9c66-7f0e52fa8786,96c61b67-7bdf-495e-8577-307ea911d6ff,Maintenance|Energy Auditing|Grid Management|Android,Safety Compliance|Public Health|Lab Work|Clinical Research|Auditing,5,ENTRY,Zanzibar,Kilimanjaro,16437562,5877264,0
362987fc-6db3-4128-9c66-7f0e52fa8786,4ad22429-b42f-4fc3-8aee-ec1f497228c0,Maintenance|Energy Auditing|Grid Management|Android,Nursing|Accounting|Surveying|Soil Science|Livestock|Crop Science,5,MID,Zanzibar,Zanzibar,16437562,12435400,0
362987fc-6db3-4128-9c66-7f0e52fa8786,89a55bf1-84a0-4f41-817b-78ff50cb0f1d,Maintenance|Energy Auditing|Grid Management|Android,Tax|Agribusiness|Auditing|Financial Analysis|Civil Engineering|Fleet Management,5,ENTRY,Zanzibar,Morogoro,16437562,11469630,0
362987fc-6db3-4128-9c66-7f0e52fa8786,86efe102-cf24-4774-96f9-fa2ccc1ca541,Maintenance|Energy Auditing|Grid Management|Android,Dispatch|Site Management|Logistics|Fleet Management,5,ENTRY,Zanzibar,Dar es Salaam,16437562,8723669,0
362987fc-6db3-4128-9c66-7f0e52fa8786,c3de38b8-c9b2-4cff-8c58-d7b07bc6e4a6,Maintenance|Energy Auditing|Grid Management|Android,Patient Care|Soil Science|Livestock|Grid Management|Crop Science,5,MID,Zanzibar,Zanzibar,16437562,10432533,0
362987fc-6db3-4128-9c66-7f0e52fa8786,18246179-07ff-43d4-9942-1dd666e2dcf7,Maintenance|Energy Auditing|Grid Management|Android,Soil Science|Agribusiness|Financial Analysis|Civil Engineering|Crop Science,5,ENTRY,Zanzibar,Arusha,16437562,7084820,0
362987fc-6db3-4128-9c66-7f0e52fa8786,98855096-5f38-4589-a8bf-f0506b2d4fe6,Maintenance|Energy Auditing|Grid Management|Android,Tour Guiding|Hotel Management|Irrigation|Electrical Engineering|Cloud|Event Planning,5,SENIOR,Zanzibar,Moshi,16437562,8786522,0
362987fc-6db3-4128-9c66-7f0e52fa8786,ec13184d-86dd-401c-9343-fa0c57094b41,Maintenance|Energy Auditing|Grid Management|Android,Tax|Route Planning|Energy Auditing|Renewables|Maintenance|Linux,5,ENTRY,Zanzibar,Morogoro,16437562,12237604,0
7f619087-cf42-453c-a1b9-f445300a44aa,ff206fef-7c25-402b-82a6-f95f090dc016,Safety Compliance|Soil Science|Surveying|AutoCAD,Tax|Accounting|Event Planning|Financial Analysis,15,ENTRY,Kilimanjaro,Tanga,17806073,8403685,0
7f619087-cf42-453c-a1b9-f445300a44aa,d0bbc46a-09a4-45ce-a11d-6e7f4193cbd1,Safety Compliance|Soil Science|Surveying|AutoCAD,Nursing|Patient Care|Lab Work,15,MID,Kilimanjaro,Dodoma,17806073,11603100,0
7f619087-cf42-453c-a1b9-f445300a44aa,fe7700f2-0286-4bcf-97c4-bac90f7ab55b,Safety Compliance|Soil Science|Surveying|AutoCAD,Flutter|Surveying|React|Soil Science|Civil Engineering|AutoCAD,15,MID,Kilimanjaro,Moshi,17806073,6233479,0
7f619087-cf42-453c-a1b9-f445300a44aa,cf262a7d-ca64-4f47-bf93-6342fccbdced,Safety Compliance|Soil Science|Surveying|AutoCAD,Clinical Research|Patient Care|Public Health,15,ENTRY,Kilimanjaro,Tanga,17806073,11022965,0
7f619087-cf42-453c-a1b9-f445300a44aa,92cdf6e9-7eb1-461a-a406-005917104561,Safety Compliance|Soil Science|Surveying|AutoCAD,Site Management|eLearning|Counseling|Curriculum Design|Cloud|AutoCAD,15,ENTRY,Kilimanjaro,Kilimanjaro,17806073,9042830,0
7f619087-cf42-453c-a1b9-f445300a44aa,292f5854-7ceb-4277-b34a-91a5d76e7a76,Safety Compliance|Soil Science|Surveying|AutoCAD,Irrigation|Public Health|Curriculum Design|Logistics|Livestock|Crop Science,15,ENTRY,Kilimanjaro,Kilimanjaro,17806073,14017182,0
7f619087-cf42-453c-a1b9-f445300a44aa,bec29f9a-5138-4fc6-8a21-f89d081c88f8,Safety Compliance|Soil Science|Surveying|AutoCAD,Curriculum Design|Site Management|Surveying|Civil Engineering,15,MID,Kilimanjaro,Mbeya,17806073,14360429,0
7f619087-cf42-453c-a1b9-f445300a44aa,711596bc-86c1-4c05-9583-6538f22c96a5,Safety Compliance|Soil Science|Surveying|AutoCAD,eLearning|Counseling|Teaching,15,MID,Kilimanjaro,Dodoma,17806073,10970709,0
7f619087-cf42-453c-a1b9-f445300a44aa,a6dd15a5-0e53-4d9f-ab04-b0c49a0fa808,Safety Compliance|Soil Science|Surveying|AutoCAD,Hotel Management|Customer Service|Dispatch|Driving|Curriculum Design|Logistics,15,MID,Kilimanjaro,Arusha,17806073,7313940,0
7bc3a6ab-1467-432f-8454-52f4f415b061,3d6a1360-8540-4733-be80-a56ebf6307a0,Clinical Research|Lab Work|Accounting|Public Health,Tour Guiding|Counseling|Teaching|Curriculum Design|Event Planning|Livestock,8,ENTRY,Dodoma,Kilimanjaro,5881731,13777312,0
